session,rtt,download_lossrate,download_throughput,Stalling_number,Stalling_length,join_time,QoE_linear
4,2985,0.16,1889,1000,400000,400000,1
4,3135,0.1,1909,2,78877,197689,1
4,3285,0.04,1929,2,13887,141308,1
4,3435,0.02,1949,2,16678,67085,1
4,3585,0.08,1969,1000,400000,400000,1
4,3735,0.15,1989,1000,400000,400000,1
4,3885,0.21,2009,100,0,400000,1
4,4035,0.23,2029,100,0,400000,1
4,4185,0.17,2049,100,0,400000,1
4,4335,0.11,2069,1000,400000,400000,1
4,4485,0.04,2089,2,51702,124373,1
4,4635,0.02,2109,2,19132,109900,1
4,4785,0.08,2129,1000,400000,400000,1
4,4935,0.14,2149,100,0,400000,1
4,4915,0.2,2169,1000,400000,400000,1
4,4765,0.23,2189,1000,400000,400000,1
4,4615,0.17,2209,1000,400000,400000,1
4,4465,0.11,2229,1000,400000,400000,1
4,4315,0.05,2249,1000,400000,400000,1
4,4165,0.01,2269,2,9808,67286,1
4,4015,0.08,2289,1000,400000,400000,1
4,3865,0.14,2309,1000,400000,400000,1
4,3715,0.2,2329,1000,400000,400000,1
4,3565,0.24,2349,1000,400000,400000,1
4,3415,0.18,2369,1000,400000,400000,1
4,3265,0.11,2389,2,38519,131746,1
4,3115,0.05,2409,2,33955,108404,1
4,2965,0.01,2429,2,10534,44880,2
4,2815,0.07,2449,2,27905,53493,1
4,2665,0.13,2469,2,25654,76401,1
4,2515,0.2,2489,2,28043,99189,1
4,2365,0.24,2509,2,38930,109661,1
4,2215,0.18,2529,2,26117,83027,1
4,2065,0.12,2549,2,7241,51529,2
4,1915,0.06,2569,2,7456,38983,2
4,1765,0.01,2589,2,4456,29338,3
4,1615,0.07,2609,2,21304,27759,2
4,1465,0.13,2629,2,40866,79113,1
4,1315,0.19,2649,2,57277,111936,1
4,1165,0.25,2669,2,15917,41471,2
4,1015,0.18,2689,2,12302,44759,2
4,865,0.12,2709,2,6697,28620,3
4,715,0.06,2729,2,24021,32439,2
4,565,0,2749,2,509,12568,4
4,415,0.06,2769,2,3751,10179,4
4,265,0.13,2789,2,11396,18449,3
4,115,0.19,2809,2,4733,14073,4
4,35,0.25,2829,1,1580,7009,5
4,185,0.19,2849,1000,400000,400000,1
4,335,0.13,2869,2,9779,17149,3
4,485,0.06,2889,2,14051,23488,3
4,635,0,2909,2,607,12778,4
4,785,0.06,2929,2,23266,26933,2
4,935,0.12,2949,2,32853,64049,1
4,1085,0.18,2969,2,51178,86804,1
4,1235,0.25,2989,2,22924,133282,1
4,1385,0.19,3009,2,13941,61581,1
4,1535,0.13,3029,2,11391,63698,1
4,1685,0.07,3049,2,6019,40688,2
4,1835,0.01,3069,2,1970,25423,3
4,1985,0.06,3089,2,20006,28930,2
4,2135,0.12,3109,2,9035,62830,1
4,2285,0.18,3129,2,15241,77190,1
4,2435,0.24,3149,2,18236,115486,1
4,2585,0.2,3169,2,31283,94771,1
4,2735,0.13,3189,2,22499,72085,1
4,2885,0.07,3209,2,15225,50397,1
4,3035,0.01,3229,2,3425,45050,2
4,3185,0.05,3249,1,22629,35822,2
4,3335,0.11,3269,2,18866,74324,1
4,3485,0.18,3289,2,22078,144746,1
4,3635,0.24,3309,2,44714,181078,1
4,3785,0.2,3329,2,43948,130175,1
4,3935,0.14,3349,2,42343,122814,1
4,4085,0.08,3369,2,36930,159303,1
4,4235,0.01,3389,2,17755,68533,1
4,4385,0.05,3409,1000,400000,400000,1
4,4535,0.11,3429,1000,400000,400000,1
4,4685,0.17,3449,1000,400000,400000,1
4,4835,0.23,3469,1000,400000,400000,1
4,4985,0.2,3489,1000,400000,400000,1
4,4865,0.14,3509,1000,400000,400000,1
4,4715,0.08,3529,1000,400000,400000,1
4,4565,0.02,3549,2,19934,103133,1
4,4415,0.04,3569,2,139133,117507,1
4,4265,0.11,3589,1000,400000,400000,1
4,4115,0.17,3609,1000,400000,400000,1
4,3965,0.23,3629,100,0,400000,1
4,3815,0.21,3649,1000,400000,400000,1
4,3665,0.15,3669,1000,400000,400000,1
4,3515,0.08,3689,2,30324,173726,1
4,3365,0.02,3709,2,28568,97964,1
4,3215,0.04,3729,2,13569,146771,1
4,3065,0.1,3749,2,33080,92858,1
4,2915,0.16,3769,2,74655,90625,1
4,2765,0.23,3789,1000,400000,400000,1
4,2615,0.21,3809,1000,400000,400000,1
4,2465,0.15,3829,1000,400000,400000,1
4,2315,0.09,3849,2,22416,72720,1
4,2165,0.03,3869,2,19456,50141,1
4,2015,0.04,3889,2,14047,39410,2
4,1865,0.1,3909,2,26238,149958,1
4,1715,0.16,3929,2,50286,55326,1
4,1565,0.22,3949,100,0,400000,1
4,1415,0.22,3969,1000,400000,400000,1
4,1265,0.15,3989,2,34451,125150,1
4,1115,0.09,4009,2,22679,42559,1
4,965,0.03,4029,1,4078,18087,4
4,815,0.03,4049,1,2062,12507,4
4,665,0.09,4069,2,5992,38748,2
4,515,0.16,4089,1,24573,24968,2
4,365,0.22,4109,1,8571,44886,2
4,215,0.22,4129,2,25344,19898,2
4,65,0.16,4149,1,1502,4675,5
4,85,0.1,4169,1,2340,3325,5
4,235,0.03,4189,1,1536,5682,5
4,385,0.03,4209,2,2428,7569,4
4,535,0.09,4229,2,2940,24646,3
4,685,0.15,4249,1000,400000,400000,1
4,835,0.21,4269,2,69380,92592,1
4,985,0.22,4289,1000,400000,400000,1
4,1135,0.16,4309,2,71146,73010,1
4,1285,0.1,4329,2,28775,35751,1
4,1435,0.04,4349,2,6252,35669,3
4,1585,0.02,4369,2,9997,26945,3
4,1735,0.09,4389,1,40454,43811,1
4,1885,0.15,4409,2,52949,126998,1
4,2035,0.21,4429,100,0,400000,1
4,2185,0.23,4449,1000,400000,400000,1
4,2335,0.17,4469,1000,400000,400000,1
4,2485,0.1,4489,2,71311,85401,1
4,2635,0.04,4509,2,25869,67888,1
4,2785,0.02,4529,2,12167,58598,1
4,2935,0.08,4549,2,38838,90387,1
4,3085,0.14,4569,1000,400000,400000,1
4,3235,0.21,4589,100,0,400000,1
4,3385,0.23,4609,1000,400000,400000,1
4,3535,0.17,4629,100,0,400000,1
4,3685,0.11,4649,1000,400000,400000,1
4,3835,0.05,4669,2,31719,190913,1
4,3985,0.02,4689,2,25904,79853,1
4,4135,0.08,4709,1000,400000,400000,1
4,4285,0.14,4729,1000,400000,400000,1
4,4435,0.2,4749,1000,400000,400000,1
4,4585,0.24,4769,1000,400000,400000,1
4,4735,0.17,4789,1000,400000,400000,1
4,4885,0.11,4809,1000,400000,400000,1
4,4965,0.05,4829,1000,400000,400000,1
4,4815,0.01,4849,2,26868,87197,1
4,4665,0.07,4869,1000,400000,400000,1
4,4515,0.14,4889,1000,400000,400000,1
4,4365,0.2,4909,1000,400000,400000,1
4,4215,0.24,4929,1000,400000,400000,1
4,4065,0.18,4949,100,0,400000,1
4,3915,0.12,4969,1000,400000,400000,1
4,3765,0.05,4989,1000,400000,400000,1
4,3615,0.01,5009,2,5957,61826,1
4,3465,0.07,5029,2,36963,119421,1
4,3315,0.13,5049,100,0,400000,1
4,3165,0.19,5069,1000,400000,400000,1
4,3015,0.24,5089,1000,400000,400000,1
4,2865,0.18,5109,100,0,400000,1
4,2715,0.12,5129,1000,400000,400000,1
4,2565,0.06,5149,2,30159,94451,1
4,2415,0,5169,2,3473,44660,2
4,2265,0.07,5189,2,17612,60531,1
4,2115,0.13,5209,2,38322,94019,1
4,1965,0.19,5229,2,45809,113829,1
4,1815,0.25,5249,100,0,400000,1
4,1665,0.19,5269,1000,400000,400000,1
4,1515,0.12,5289,2,38578,66771,1
4,1365,0.06,5309,2,12178,42023,2
4,1215,0,5329,4,2509,20542,4
4,1065,0.06,5349,1,3137,23477,3
4,915,0.12,5369,2,27544,38377,1
4,765,0.19,5389,2,102845,80916,1
4,615,0.25,5409,2,159997,65757,1
4,465,0.19,5429,2,37080,92957,1
4,315,0.13,5449,2,8370,52573,2
4,165,0.07,5469,2,1377,7706,4
4,15,0,5489,0,0,2082,5
4,135,0.06,5509,2,4971,6816,4
4,285,0.12,5529,2,10848,18939,3
4,435,0.18,5549,1000,400000,400000,1
4,585,0.24,5569,2,50108,113865,1
4,735,0.19,5589,2,64733,78538,1
4,885,0.13,5609,1,20379,26286,2
4,1035,0.07,5629,1,13684,28751,3
4,1185,0.01,5649,1,8320,25621,3
4,1335,0.05,5669,1,17050,30957,2
4,1485,0.12,5689,2,14720,43444,2
4,1635,0.18,5709,2,101380,100812,1
4,1785,0.24,5729,100,0,400000,1
4,1935,0.2,5749,1000,400000,400000,1
4,2085,0.14,5769,1000,400000,400000,1
4,2235,0.07,5789,2,30260,58321,1
4,2385,0.01,5809,2,5237,38286,2
4,2535,0.05,5829,1,32984,50815,1
4,2685,0.11,5849,1000,400000,400000,1
4,2835,0.17,5869,1000,400000,400000,1
4,2985,0.24,5889,1000,400000,400000,1
4,3135,0.2,5909,100,0,400000,1
4,3285,0.14,5929,2,60509,185883,1
4,3435,0.08,5949,2,59863,104499,1
4,3585,0.02,5969,2,26095,79963,1
4,3735,0.05,5989,2,35585,191072,1
4,3885,0.11,6009,100,0,400000,1
4,4035,0.17,6029,1000,400000,400000,1
4,4185,0.23,6049,1000,400000,400000,1
4,4335,0.21,6069,1000,400000,400000,1
4,4485,0.14,6089,1000,400000,400000,1
4,4635,0.08,6109,1000,400000,400000,1
4,4785,0.02,6129,2,16723,94227,1
4,4935,0.04,6149,1000,400000,400000,1
4,4915,0.1,6169,1000,400000,400000,1
4,4765,0.17,6189,1000,400000,400000,1
4,4615,0.23,6209,1000,400000,400000,1
4,4465,0.21,6229,1000,400000,400000,1
4,4315,0.15,6249,1000,400000,400000,1
4,4165,0.09,6269,1000,400000,400000,1
4,4015,0.02,6289,2,25180,63588,1
4,3865,0.04,6309,2,38949,77382,1
4,3715,0.1,6329,1000,400000,400000,1
4,3565,0.16,6349,1000,400000,400000,1
4,3415,0.22,6369,2,28691,131928,1
4,3265,0.21,6389,2,30480,95119,1
4,3115,0.15,6409,2,20637,74647,1
4,2965,0.09,6429,2,17160,63157,1
4,2815,0.03,6449,1,27838,43525,1
4,2665,0.03,6469,2,5908,37299,2
4,2515,0.1,6489,2,19562,42976,1
4,2365,0.16,6509,2,18199,64863,1
4,2215,0.22,6529,2,21402,77602,1
4,2065,0.22,6549,2,21524,66150,1
4,1915,0.16,6569,2,17574,47403,1
4,1765,0.09,6589,2,9742,36812,2
4,1615,0.03,6609,2,4148,24256,3
4,1465,0.03,6629,1,3839,19012,4
4,1315,0.09,6649,1000,400000,400000,1
4,1165,0.15,6669,2,7933,31507,3
4,1015,0.22,6689,2,11610,31447,2
4,865,0.22,6709,2,9790,29707,3
4,715,0.16,6729,2,11244,21607,3
4,565,0.1,6749,2,9515,14181,4
4,415,0.04,6769,2,3616,10250,4
4,265,0.03,6789,1000,400000,400000,1
4,115,0.09,6809,1,2092,5165,5
4,35,0.15,6829,4,4203,3575,5
4,185,0.21,6849,1000,400000,400000,1
4,335,0.23,6869,2,22663,18226,3
4,485,0.16,6889,2,11260,14059,4
4,635,0.1,6909,2,7384,14637,4
4,785,0.04,6929,2,2662,13363,4
4,935,0.02,6949,1000,400000,400000,1
4,1085,0.08,6969,2,6417,23277,3
4,1235,0.15,6989,2,9289,27228,3
4,1385,0.21,7009,2,10594,45281,2
4,1535,0.23,7029,2,24527,55732,1
4,1685,0.17,7049,2,18090,52761,1
4,1835,0.11,7069,2,7211,37374,2
4,1985,0.04,7089,2,8225,32784,3
4,2135,0.02,7109,2,9645,34285,2
4,2285,0.08,7129,2,13013,38579,2
4,2435,0.14,7149,2,20325,65587,1
4,2585,0.2,7169,2,35434,73261,1
4,2735,0.23,7189,2,26519,116911,1
4,2885,0.17,7209,2,20329,68888,1
4,3035,0.11,7229,2,20970,84981,1
4,3185,0.05,7249,2,12324,49052,1
4,3335,0.01,7269,2,8752,41675,2
4,3485,0.08,7289,2,13880,87225,1
4,3635,0.14,7309,2,28088,152771,1
4,3785,0.2,7329,1,97760,126541,1
4,3935,0.24,7349,2,47764,246934,1
4,4085,0.18,7369,1000,400000,400000,1
4,4235,0.11,7389,100,0,400000,1
4,4385,0.05,7409,1000,400000,400000,1
4,4535,0.01,7429,2,25614,68244,1
4,4685,0.07,7449,1000,400000,400000,1
4,4835,0.13,7469,1000,400000,400000,1
4,4985,0.2,7489,1000,400000,400000,1
4,4865,0.24,7509,1000,400000,400000,1
4,4715,0.18,7529,1000,400000,400000,1
4,4565,0.12,7549,1000,400000,400000,1
4,4415,0.06,7569,2,54076,77105,1
4,4265,0.01,7589,2,8459,82968,1
4,4115,0.07,7609,2,45407,207517,1
4,3965,0.13,7629,100,0,400000,1
4,3815,0.19,7649,1000,400000,400000,1
4,3665,0.25,7669,1000,400000,400000,1
4,3515,0.18,7689,1000,400000,400000,1
4,3365,0.12,7709,100,0,400000,1
4,3215,0.06,7729,2,40076,219587,1
4,3065,0,7749,2,6292,49251,2
4,2915,0.06,7769,2,31295,58525,1
4,2765,0.13,7789,2,51901,149561,1
4,2615,0.19,7809,1000,400000,400000,1
4,2465,0.25,7829,2,32861,242530,1
4,2315,0.19,7849,2,20560,79112,1
4,2165,0.13,7869,2,14047,59823,1
4,2015,0.06,7889,2,6171,35642,3
4,1865,0,7909,2,1391,20623,4
4,1715,0.06,7929,1000,400000,400000,1
4,1565,0.12,7949,2,12622,38634,2
4,1415,0.18,7969,2,44181,52554,1
4,1265,0.25,7989,2,77388,112367,1
4,1115,0.19,8009,2,40591,93973,1
4,965,0.13,8029,2,42609,68704,1
4,815,0.07,8049,2,9292,43695,2
4,665,0.01,8069,2,1695,16889,4
4,515,0.06,8089,1000,400000,400000,1
4,365,0.12,8109,2,8079,14131,4
4,215,0.18,8129,2,10923,21300,3
4,65,0.24,8149,2,2185,9266,4
4,85,0.2,8169,2,3024,12333,4
4,235,0.13,8189,2,10805,21583,3
4,385,0.07,8209,2,13270,30371,2
4,535,0.01,8229,2,3488,17048,4
4,685,0.05,8249,1000,400000,400000,1
4,835,0.11,8269,2,8752,21896,3
4,985,0.18,8289,2,38456,58278,1
4,1135,0.24,8309,2,20405,43190,1
4,1285,0.2,8329,2,66423,71183,1
4,1435,0.14,8349,2,29894,76470,1
4,1585,0.08,8369,2,19771,40653,2
4,1735,0.01,8389,2,6842,27697,3
4,1885,0.05,8409,2,14856,28417,2
4,2035,0.11,8429,2,26590,47130,1
4,2185,0.17,8449,2,44233,99768,1
4,2335,0.23,8469,2,19168,94088,1
4,2485,0.2,8489,2,20487,67016,1
4,2635,0.14,8509,2,18333,70136,1
4,2785,0.08,8529,2,17176,51659,1
4,2935,0.02,8549,2,9895,36798,2
4,3085,0.04,8569,2,15201,52036,1
4,3235,0.11,8589,2,14630,67593,1
4,3385,0.17,8609,2,14552,76970,1
4,3535,0.23,8629,2,20302,104659,1
4,3685,0.21,8649,2,18791,117347,1
4,3835,0.15,8669,2,24490,81444,1
4,3985,0.08,8689,2,12889,74952,1
4,4135,0.02,8709,2,17535,86127,1
4,4285,0.04,8729,100,0,400000,1
4,4435,0.1,8749,100,0,400000,1
4,4585,0.16,8769,1000,400000,400000,1
4,4735,0.23,8789,100,0,400000,1
4,4885,0.21,8809,1000,400000,400000,1
4,4965,0.15,8829,1000,400000,400000,1
4,4815,0.09,8849,1000,400000,400000,1
4,4665,0.03,8869,2,31399,189519,1
4,4515,0.04,8889,2,56233,82033,1
4,4365,0.1,8909,100,0,400000,1
4,4215,0.16,8929,1000,400000,400000,1
4,4065,0.22,8949,1000,400000,400000,1
4,3915,0.22,8969,1000,400000,400000,1
4,3765,0.15,8989,1000,400000,400000,1
4,3615,0.09,9009,2,36798,86510,1
4,3465,0.03,9029,2,39129,74220,1
4,3315,0.03,9049,2,26739,62475,1
4,3165,0.09,9069,2,65590,89852,1
4,3015,0.16,9089,100,0,400000,1
4,2865,0.22,9109,100,0,400000,1
4,2715,0.22,9129,1000,400000,400000,1
4,2565,0.16,9149,2,53443,152856,1
4,2415,0.1,9169,2,53883,98982,1
4,2265,0.03,9189,2,18460,55681,1
4,2115,0.03,9209,1,27601,33409,1
4,1965,0.09,9229,1,99588,54184,1
4,1815,0.15,9249,2,27704,143740,1
4,1665,0.21,9269,1000,400000,400000,1
4,1515,0.22,9289,1000,400000,400000,1
4,1365,0.16,9309,2,45416,51399,1
4,1215,0.1,9329,1,34415,38997,1
4,1065,0.04,9349,2,4707,22313,3
4,915,0.02,9369,2,2550,16514,4
4,765,0.09,9389,1,21562,17568,3
4,615,0.15,9409,2,17623,42600,2
4,465,0.21,9429,2,8560,72664,1
4,315,0.23,9449,1,33064,43872,1
4,165,0.17,9469,1,1845,7258,4
4,15,0.1,9489,1000,400000,400000,1
4,135,0.04,9509,1,6322,3734,4
4,285,0.02,9529,1,7601,5134,4
4,435,0.08,9549,1,1165,12853,4
4,585,0.14,9569,1,3789,30667,3
4,735,0.21,9589,2,11192,96518,1
4,885,0.23,9609,1000,400000,400000,1
4,1035,0.17,9629,2,36475,126367,1
4,1185,0.11,9649,2,12337,28900,3
4,1335,0.05,9669,1,20618,30139,2
4,1485,0.02,9689,2,8461,24914,3
4,1635,0.08,9709,1,28387,48702,1
4,1785,0.14,9729,2,44438,100277,1
4,1935,0.2,9749,100,0,400000,1
4,2085,0.24,9769,1000,400000,400000,1
4,2235,0.17,9789,1000,400000,400000,1
4,2385,0.11,9809,1000,400000,400000,1
4,2535,0.05,9829,2,26253,63514,1
4,2685,0.01,9849,2,6440,66670,1
4,2835,0.07,9869,2,49000,58538,1
4,2985,0.14,9889,1000,400000,400000,1
4,3135,0.2,9909,1000,400000,400000,1
4,3285,0.24,9929,100,0,400000,1
4,3435,0.18,9949,1000,400000,400000,1
4,3585,0.12,9969,1000,400000,400000,1
4,3735,0.05,9989,2,37979,92144,1
4,3885,0.01,9991,2,17052,61510,1
4,4035,0.07,9971,1000,400000,400000,1
4,4185,0.13,9951,1000,400000,400000,1
4,4335,0.19,9931,100,0,400000,1
4,4485,0.24,9911,1000,400000,400000,1
4,4635,0.18,9891,1000,400000,400000,1
4,4785,0.12,9871,100,0,400000,1
4,4935,0.06,9851,1000,400000,400000,1
4,4915,0,9831,2,11430,65824,1
4,4765,0.07,9811,1000,400000,400000,1
4,4615,0.13,9791,100,0,400000,1
4,4465,0.19,9771,1000,400000,400000,1
4,4315,0.25,9751,1000,400000,400000,1
4,4165,0.19,9731,1000,400000,400000,1
4,4015,0.12,9711,1000,400000,400000,1
4,3865,0.06,9691,2,30332,235692,1
4,3715,0,9671,2,8441,47289,2
4,3565,0.06,9651,2,27777,187440,1
4,3415,0.12,9631,1000,400000,400000,1
4,3265,0.19,9611,100,0,400000,1
4,3115,0.25,9591,1000,400000,400000,1
4,2965,0.19,9571,1000,400000,400000,1
4,2815,0.13,9551,2,103460,172082,1
4,2665,0.07,9531,2,29941,105950,1
4,2515,0,9511,2,3996,44869,2
4,2365,0.06,9491,2,31302,69696,1
4,2215,0.12,9471,2,54672,86409,1
4,2065,0.18,9451,1000,400000,400000,1
4,1915,0.24,9431,1000,400000,400000,1
4,1765,0.19,9411,1000,400000,400000,1
4,1615,0.13,9391,1,41770,48896,1
4,1465,0.07,9371,2,18536,73375,1
4,1315,0.01,9351,3,4795,23843,3
4,1165,0.05,9331,1000,400000,400000,1
4,1015,0.12,9311,2,30331,44399,1
4,865,0.18,9291,2,29228,42691,1
4,715,0.24,9271,2,48423,64948,1
4,565,0.2,9251,2,65783,39263,1
4,415,0.14,9231,1,26876,35474,1
4,265,0.07,9211,1,3114,11351,4
4,115,0.01,9191,1000,400000,400000,1
4,35,0.05,9171,0,0,2278,5
4,185,0.11,9151,2,17279,43820,1
4,335,0.17,9131,2,15025,15633,3
4,485,0.24,9111,2,60090,139304,1
4,635,0.2,9091,2,117831,111199,1
4,785,0.14,9071,2,31188,38759,1
4,935,0.08,9051,1000,400000,400000,1
4,1085,0.02,9031,1,9288,28650,3
4,1235,0.05,9011,1,22642,27607,2
4,1385,0.11,8991,2,31350,47070,1
4,1535,0.17,8971,2,81222,57814,1
4,1685,0.23,8951,1000,400000,400000,1
4,1835,0.21,8931,1000,400000,400000,1
4,1985,0.14,8911,2,55735,100379,1
4,2135,0.08,8891,2,31539,93793,1
4,2285,0.02,8871,2,3846,49934,2
4,2435,0.04,8851,2,8501,69019,1
4,2585,0.1,8831,2,46772,197945,1
4,2735,0.17,8811,1000,400000,400000,1
4,2885,0.23,8791,100,0,400000,1
4,3035,0.21,8771,1000,400000,400000,1
4,3185,0.15,8751,100,0,400000,1
4,3335,0.09,8731,2,60042,116563,1
4,3485,0.02,8711,2,20872,69934,1
4,3635,0.04,8691,2,29619,150415,1
4,3785,0.1,8671,2,52420,183042,1
4,3935,0.16,8651,1000,400000,400000,1
4,4085,0.22,8631,1000,400000,400000,1
4,4235,0.21,8611,1000,400000,400000,1
4,4385,0.15,8591,1000,400000,400000,1
4,4535,0.09,8571,1000,400000,400000,1
4,4685,0.03,8551,1000,400000,400000,1
4,4835,0.03,8531,2,54418,114512,1
4,4985,0.1,8511,1000,400000,400000,1
4,4865,0.16,8491,100,0,400000,1
4,4715,0.22,8471,1000,400000,400000,1
4,4565,0.22,8451,1000,400000,400000,1
4,4415,0.16,8431,100,0,400000,1
4,4265,0.09,8411,2,66300,147661,1
4,4115,0.03,8391,1000,400000,400000,1
4,3965,0.03,8371,2,58954,83189,1
4,3815,0.09,8351,2,34348,203978,1
4,3665,0.15,8331,1000,400000,400000,1
4,3515,0.22,8311,1000,400000,400000,1
4,3365,0.22,8291,100,0,400000,1
4,3215,0.16,8271,1000,400000,400000,1
4,3065,0.1,8251,2,44353,198220,1
4,2915,0.04,8231,2,42234,67878,1
4,2765,0.03,8211,2,29307,61052,1
4,2615,0.09,8191,2,13028,129102,1
4,2465,0.15,8171,1000,400000,400000,1
4,2315,0.21,8151,100,0,400000,1
4,2165,0.23,8131,1000,400000,400000,1
4,2015,0.16,8111,2,48219,71098,1
4,1865,0.1,8091,2,47653,57946,1
4,1715,0.04,8071,2,7444,78012,1
4,1565,0.02,8051,2,3028,26600,3
4,1415,0.08,8031,2,11289,29686,3
4,1265,0.15,8011,2,32405,33328,1
4,1115,0.21,7991,1000,400000,400000,1
4,965,0.23,7971,2,113889,91144,1
4,815,0.17,7951,2,40357,35174,1
4,665,0.11,7931,2,22868,24283,2
4,515,0.04,7911,1000,400000,400000,1
4,365,0.02,7891,2,2873,7521,4
4,215,0.08,7871,1,3053,5620,5
4,65,0.14,7851,1,4608,3994,5
4,85,0.2,7831,1,9827,7421,4
4,235,0.23,7811,1,8423,51431,2
4,385,0.17,7791,2,23190,57030,1
4,535,0.11,7771,2,21989,17481,3
4,685,0.05,7751,2,3689,19142,4
4,835,0.01,7731,1000,400000,400000,1
4,985,0.08,7711,2,9979,36178,2
4,1135,0.14,7691,1,40537,32247,1
4,1285,0.2,7671,1000,400000,400000,1
4,1435,0.24,7651,100,0,400000,1
4,1585,0.18,7631,2,132802,126519,1
4,1735,0.11,7611,2,152920,101596,1
4,1885,0.05,7591,2,21299,96975,1
4,2035,0.01,7571,2,4450,35558,3
4,2185,0.07,7551,2,24437,89787,1
4,2335,0.13,7531,2,47151,99086,1
4,2485,0.2,7511,1000,400000,400000,1
4,2635,0.24,7491,100,0,400000,1
4,2785,0.18,7471,1000,400000,400000,1
4,2935,0.12,7451,100,0,400000,1
4,3085,0.06,7431,2,31288,72346,1
4,3235,0.01,7411,2,12977,51604,1
4,3385,0.07,7391,100,0,400000,1
4,3535,0.13,7371,100,0,400000,1
4,3685,0.19,7351,100,0,400000,1
4,3835,0.25,7331,1000,400000,400000,1
4,3985,0.18,7311,1000,400000,400000,1
4,4135,0.12,7291,1000,400000,400000,1
4,4285,0.06,7271,1000,400000,400000,1
4,4435,0,7251,2,32708,71099,1
4,4585,0.06,7231,1000,400000,400000,1
4,4735,0.13,7211,1000,400000,400000,1
4,4885,0.19,7191,1000,400000,400000,1
4,4965,0.25,7171,1000,400000,400000,1
4,4815,0.19,7151,1000,400000,400000,1
4,4665,0.13,7131,1000,400000,400000,1
4,4515,0.06,7111,1000,400000,400000,1
4,4365,0,7091,2,9766,63923,1
4,4215,0.06,7071,2,45511,177039,1
4,4065,0.12,7051,100,0,400000,1
4,3915,0.18,7031,1000,400000,400000,1
4,3765,0.25,7011,1000,400000,400000,1
4,3615,0.19,6991,1000,400000,400000,1
4,3465,0.13,6971,1000,400000,400000,1
4,3315,0.07,6951,1,40184,91750,1
4,3165,0.01,6931,2,9778,49688,2
4,3015,0.06,6911,2,33006,69476,1
4,2865,0.12,6891,2,89917,90325,1
4,2715,0.18,6871,1000,400000,400000,1
4,2565,0.24,6851,1000,400000,400000,1
4,2415,0.2,6831,1000,400000,400000,1
4,2265,0.13,6811,2,111680,126854,1
4,2115,0.07,6791,2,45583,54928,1
4,1965,0.01,6771,2,5246,30710,3
4,1815,0.05,6751,1000,400000,400000,1
4,1665,0.11,6731,2,34945,52858,1
4,1515,0.18,6711,2,65725,44421,1
4,1365,0.24,6691,1000,400000,400000,1
4,1215,0.2,6671,1000,400000,400000,1
4,1065,0.14,6651,2,12001,137793,1
4,915,0.08,6631,2,6455,27737,3
4,765,0.01,6611,2,4219,17270,4
4,615,0.05,6591,1000,400000,400000,1
4,465,0.11,6571,1,6365,21562,3
4,315,0.17,6551,1,9145,32625,3
4,165,0.23,6531,2,8494,24075,3
4,15,0.2,6511,1,3232,2495,5
4,135,0.14,6491,2,2306,11326,4
4,285,0.08,6471,1,5286,9623,4
4,435,0.02,6451,1,2781,11047,4
4,585,0.04,6431,1,8891,13445,4
4,735,0.11,6411,1000,400000,400000,1
4,885,0.17,6391,2,120097,108123,1
4,1035,0.23,6371,1000,400000,400000,1
4,1185,0.21,6351,1000,400000,400000,1
4,1335,0.15,6331,2,37727,39006,1
4,1485,0.08,6311,2,21363,38915,2
4,1635,0.02,6291,1,10956,28662,3
4,1785,0.04,6271,1,7562,38219,2
4,1935,0.1,6251,2,24254,57099,1
4,2085,0.16,6231,2,195540,63525,1
4,2235,0.23,6211,1000,400000,400000,1
4,2385,0.21,6191,1000,400000,400000,1
4,2535,0.15,6171,2,106834,156991,1
4,2685,0.09,6151,2,125339,120999,1
4,2835,0.03,6131,2,33549,93871,1
4,2985,0.04,6111,1,51915,58353,1
4,3135,0.1,6091,2,57960,113732,1
4,3285,0.16,6071,1000,400000,400000,1
4,3435,0.22,6051,100,0,400000,1
4,3585,0.22,6031,1000,400000,400000,1
4,3735,0.15,6011,1000,400000,400000,1
4,3885,0.09,5991,1000,400000,400000,1
4,4035,0.03,5971,2,23493,81114,1
4,4185,0.03,5951,2,23336,147116,1
4,4335,0.09,5931,1000,400000,400000,1
4,4485,0.16,5911,1000,400000,400000,1
4,4635,0.22,5891,100,0,400000,1
4,4785,0.22,5871,1000,400000,400000,1
4,4935,0.16,5851,1000,400000,400000,1
4,4915,0.1,5831,1000,400000,400000,1
4,4765,0.03,5811,100,0,400000,1
4,4615,0.03,5791,2,32396,174182,1
4,4465,0.09,5771,1000,400000,400000,1
4,4315,0.15,5751,1000,400000,400000,1
4,4165,0.21,5731,1000,400000,400000,1
4,4015,0.22,5711,1000,400000,400000,1
4,3865,0.16,5691,1000,400000,400000,1
4,3715,0.1,5671,2,71377,177556,1
4,3565,0.04,5651,2,20615,123357,1
4,3415,0.02,5631,2,16814,65008,1
4,3265,0.09,5611,2,37116,215331,1
4,3115,0.15,5591,1000,400000,400000,1
4,2965,0.21,5571,1000,400000,400000,1
4,2815,0.23,5551,1000,400000,400000,1
4,2665,0.17,5531,1000,400000,400000,1
4,2515,0.1,5511,2,32397,184672,1
4,2365,0.04,5491,2,18959,52431,1
4,2215,0.02,5471,2,12719,42030,2
4,2065,0.08,5451,2,21800,77979,1
